station_id,rainfall,timestamp (SGT),name,longitude,latitude
S61,0,08-01-18 6:05,Chai Chee Street,103.9217,1.323
S61,3.4,08-01-18 6:35,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 7:05,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 7:35,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 8:05,Chai Chee Street,103.9217,1.323
S61,3.4,08-01-18 8:35,Chai Chee Street,103.9217,1.323
S61,6.8,08-01-18 9:05,Chai Chee Street,103.9217,1.323
S61,1.2,08-01-18 9:35,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 10:05,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 10:35,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 11:05,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 11:35,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 12:05,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 12:35,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 13:05,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 13:35,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 14:05,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 14:35,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 15:05,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 15:35,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 16:05,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 16:35,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 17:05,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 17:35,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 18:05,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 18:35,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 19:05,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 19:35,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 20:05,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 20:35,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 21:05,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 21:35,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 22:05,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 22:35,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 23:05,Chai Chee Street,103.9217,1.323
S61,0,08-01-18 23:35,Chai Chee Street,103.9217,1.323
S61,0,09-01-18 0:05,Chai Chee Street,103.9217,1.323
S114,0,08-01-18 0:05,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 0:35,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 1:05,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 1:35,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 2:05,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 2:35,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 3:05,Choa Chu Kang Avenue 4,103.73,1.38
S114,0,08-01-18 3:35,Choa Chu Kang Avenue 4,103.73,1.38
