station_id,rainfall,timestamp (SGT),name,latitude,longitude,t-10_rainfall,t-9_rainfall,t-8_rainfall,t-7_rainfall,t-6_rainfall,t-5_rainfall,t-4_rainfall,t-3_rainfall,t-2_rainfall,t-1_rainfall,t-0_rainfall
S77,0.0,2018-01-08 00:05:00,Queenstown ,1.2937,103.8125,,,,,,,,,,,0.0
S77,0.0,2018-01-08 00:35:00,Queenstown ,1.2937,103.8125,,,,,,,,,,0.0,0.0
S77,0.0,2018-01-08 01:05:00,Queenstown ,1.2937,103.8125,,,,,,,,,0.0,0.0,0.0
S77,0.0,2018-01-08 01:35:00,Queenstown ,1.2937,103.8125,,,,,,,,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 02:05:00,Queenstown ,1.2937,103.8125,,,,,,,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 02:35:00,Queenstown ,1.2937,103.8125,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 03:05:00,Queenstown ,1.2937,103.8125,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 03:35:00,Queenstown ,1.2937,103.8125,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 04:05:00,Queenstown ,1.2937,103.8125,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 04:25:00,Queenstown ,1.2937,103.8125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 05:05:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 05:35:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 06:05:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 06:35:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,2.0,2018-01-08 07:05:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
S77,0.2,2018-01-08 07:35:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2
S77,0.6,2018-01-08 08:05:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.6
S77,0.4,2018-01-08 08:35:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.6,0.4
S77,0.0,2018-01-08 09:05:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.6,0.4,0.0
S77,0.0,2018-01-08 09:35:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.6,0.4,0.0,0.0
S77,0.4,2018-01-08 10:05:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,2.0,0.2,0.6,0.4,0.0,0.0,0.4
S77,0.0,2018-01-08 10:35:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,2.0,0.2,0.6,0.4,0.0,0.0,0.4,0.0
S77,0.0,2018-01-08 11:05:00,Queenstown ,1.2937,103.8125,0.0,0.0,2.0,0.2,0.6,0.4,0.0,0.0,0.4,0.0,0.0
S77,0.0,2018-01-08 11:35:00,Queenstown ,1.2937,103.8125,0.0,2.0,0.2,0.6,0.4,0.0,0.0,0.4,0.0,0.0,0.0
S77,0.0,2018-01-08 12:05:00,Queenstown ,1.2937,103.8125,2.0,0.2,0.6,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 12:35:00,Queenstown ,1.2937,103.8125,0.2,0.6,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 13:05:00,Queenstown ,1.2937,103.8125,0.6,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 13:35:00,Queenstown ,1.2937,103.8125,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 14:05:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 14:35:00,Queenstown ,1.2937,103.8125,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 15:05:00,Queenstown ,1.2937,103.8125,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 15:35:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 16:05:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 16:35:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 17:05:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 17:35:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 18:05:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 18:35:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 19:05:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 19:35:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 20:05:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 20:35:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 21:05:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 21:35:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 22:05:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 22:35:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 23:05:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-08 23:35:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S77,0.0,2018-01-09 00:05:00,Queenstown ,1.2937,103.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 00:05:00,Ang Mo Kio ,1.3764,103.8492,,,,,,,,,,,0.0
S109,0.0,2018-01-08 00:35:00,Ang Mo Kio ,1.3764,103.8492,,,,,,,,,,0.0,0.0
S109,0.0,2018-01-08 01:05:00,Ang Mo Kio ,1.3764,103.8492,,,,,,,,,0.0,0.0,0.0
S109,0.0,2018-01-08 01:35:00,Ang Mo Kio ,1.3764,103.8492,,,,,,,,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 02:05:00,Ang Mo Kio ,1.3764,103.8492,,,,,,,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 02:35:00,Ang Mo Kio ,1.3764,103.8492,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 03:05:00,Ang Mo Kio ,1.3764,103.8492,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 03:35:00,Ang Mo Kio ,1.3764,103.8492,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 04:25:00,Ang Mo Kio ,1.3764,103.8492,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 05:05:00,Ang Mo Kio ,1.3764,103.8492,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 05:35:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 06:05:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 06:35:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,1.0,2018-01-08 07:05:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S109,0.0,2018-01-08 07:35:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S109,0.2,2018-01-08 08:05:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
S109,4.6,2018-01-08 08:35:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,4.6
S109,1.2,2018-01-08 09:05:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,4.6,1.2
S109,1.2,2018-01-08 09:35:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,4.6,1.2,1.2
S109,4.8,2018-01-08 10:05:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,1.0,0.0,0.2,4.6,1.2,1.2,4.8
S109,0.0,2018-01-08 10:35:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,1.0,0.0,0.2,4.6,1.2,1.2,4.8,0.0
S109,0.0,2018-01-08 11:05:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,1.0,0.0,0.2,4.6,1.2,1.2,4.8,0.0,0.0
S109,0.0,2018-01-08 11:35:00,Ang Mo Kio ,1.3764,103.8492,0.0,1.0,0.0,0.2,4.6,1.2,1.2,4.8,0.0,0.0,0.0
S109,0.0,2018-01-08 12:05:00,Ang Mo Kio ,1.3764,103.8492,1.0,0.0,0.2,4.6,1.2,1.2,4.8,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 12:35:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.2,4.6,1.2,1.2,4.8,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 13:05:00,Ang Mo Kio ,1.3764,103.8492,0.2,4.6,1.2,1.2,4.8,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 13:35:00,Ang Mo Kio ,1.3764,103.8492,4.6,1.2,1.2,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 14:05:00,Ang Mo Kio ,1.3764,103.8492,1.2,1.2,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 14:35:00,Ang Mo Kio ,1.3764,103.8492,1.2,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 15:05:00,Ang Mo Kio ,1.3764,103.8492,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 15:35:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 16:05:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 16:35:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 17:05:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 17:35:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 18:05:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 18:35:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 19:05:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 19:35:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 20:05:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 20:35:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 21:05:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 21:35:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 22:05:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 22:35:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 23:05:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S109,0.0,2018-01-08 23:35:00,Ang Mo Kio ,1.3764,103.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 00:05:00,Jurong Island ,1.2542,103.6741,,,,,,,,,,,0.0
S117,0.0,2018-01-08 00:35:00,Jurong Island ,1.2542,103.6741,,,,,,,,,,0.0,0.0
S117,0.0,2018-01-08 01:05:00,Jurong Island ,1.2542,103.6741,,,,,,,,,0.0,0.0,0.0
S117,0.0,2018-01-08 01:35:00,Jurong Island ,1.2542,103.6741,,,,,,,,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 02:05:00,Jurong Island ,1.2542,103.6741,,,,,,,0.0,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 02:35:00,Jurong Island ,1.2542,103.6741,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 03:05:00,Jurong Island ,1.2542,103.6741,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 03:35:00,Jurong Island ,1.2542,103.6741,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 04:05:00,Jurong Island ,1.2542,103.6741,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 04:25:00,Jurong Island ,1.2542,103.6741,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 05:05:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 05:35:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 06:05:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 06:35:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 07:05:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.2,2018-01-08 07:35:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
S117,0.0,2018-01-08 08:05:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
S117,0.2,2018-01-08 08:35:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
S117,0.0,2018-01-08 09:05:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0
S117,0.2,2018-01-08 09:35:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2
S117,0.0,2018-01-08 10:05:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0
S117,0.0,2018-01-08 10:35:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0
S117,0.0,2018-01-08 11:05:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0
S117,0.0,2018-01-08 11:35:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 12:05:00,Jurong Island ,1.2542,103.6741,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 12:35:00,Jurong Island ,1.2542,103.6741,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 13:05:00,Jurong Island ,1.2542,103.6741,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 13:35:00,Jurong Island ,1.2542,103.6741,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 14:05:00,Jurong Island ,1.2542,103.6741,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 14:35:00,Jurong Island ,1.2542,103.6741,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 15:05:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 15:35:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 16:05:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 16:35:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 17:05:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 17:35:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 18:05:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.2,2018-01-08 18:35:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
S117,3.0,2018-01-08 19:05:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.0
S117,0.6,2018-01-08 19:35:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.0,0.6
S117,0.0,2018-01-08 20:05:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.0,0.6,0.0
S117,0.0,2018-01-08 20:35:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.0,0.6,0.0,0.0
S117,0.0,2018-01-08 21:05:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.0,0.0,0.2,3.0,0.6,0.0,0.0,0.0
S117,0.0,2018-01-08 21:35:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.0,0.2,3.0,0.6,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 22:05:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.0,0.2,3.0,0.6,0.0,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 22:35:00,Jurong Island ,1.2542,103.6741,0.0,0.0,0.2,3.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 23:05:00,Jurong Island ,1.2542,103.6741,0.0,0.2,3.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S117,0.0,2018-01-08 23:35:00,Jurong Island ,1.2542,103.6741,0.2,3.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S55,0.0,2018-01-08 00:05:00,Buangkok ,1.3837,103.886,,,,,,,,,,,0.0
S55,0.0,2018-01-08 00:35:00,Buangkok ,1.3837,103.886,,,,,,,,,,0.0,0.0
S55,0.0,2018-01-08 01:05:00,Buangkok ,1.3837,103.886,,,,,,,,,0.0,0.0,0.0
S55,0.0,2018-01-08 01:35:00,Buangkok ,1.3837,103.886,,,,,,,,0.0,0.0,0.0,0.0
S55,0.0,2018-01-08 02:05:00,Buangkok ,1.3837,103.886,,,,,,,0.0,0.0,0.0,0.0,0.0
S55,0.0,2018-01-08 02:35:00,Buangkok ,1.3837,103.886,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
S55,0.0,2018-01-08 03:05:00,Buangkok ,1.3837,103.886,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S55,0.0,2018-01-08 03:35:00,Buangkok ,1.3837,103.886,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S55,0.0,2018-01-08 04:05:00,Buangkok ,1.3837,103.886,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S55,0.0,2018-01-08 04:25:00,Buangkok ,1.3837,103.886,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S55,0.0,2018-01-08 05:05:00,Buangkok ,1.3837,103.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S55,0.0,2018-01-08 05:35:00,Buangkok ,1.3837,103.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S55,0.0,2018-01-08 06:05:00,Buangkok ,1.3837,103.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S55,0.0,2018-01-08 06:35:00,Buangkok ,1.3837,103.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S55,0.0,2018-01-08 07:05:00,Buangkok ,1.3837,103.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S55,0.2,2018-01-08 07:35:00,Buangkok ,1.3837,103.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
S55,2.8,2018-01-08 08:05:00,Buangkok ,1.3837,103.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.8
S55,4.8,2018-01-08 08:35:00,Buangkok ,1.3837,103.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.8,4.8
S55,0.8,2018-01-08 09:05:00,Buangkok ,1.3837,103.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.8,4.8,0.8
S55,2.4,2018-01-08 09:35:00,Buangkok ,1.3837,103.886,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.8,4.8,0.8,2.4
S55,1.4,2018-01-08 10:05:00,Buangkok ,1.3837,103.886,0.0,0.0,0.0,0.0,0.0,0.2,2.8,4.8,0.8,2.4,1.4
S55,0.0,2018-01-08 10:35:00,Buangkok ,1.3837,103.886,0.0,0.0,0.0,0.0,0.2,2.8,4.8,0.8,2.4,1.4,0.0
S55,0.0,2018-01-08 11:05:00,Buangkok ,1.3837,103.886,0.0,0.0,0.0,0.2,2.8,4.8,0.8,2.4,1.4,0.0,0.0
S55,0.0,2018-01-08 11:35:00,Buangkok ,1.3837,103.886,0.0,0.0,0.2,2.8,4.8,0.8,2.4,1.4,0.0,0.0,0.0
S55,0.0,2018-01-08 12:05:00,Buangkok ,1.3837,103.886,0.0,0.2,2.8,4.8,0.8,2.4,1.4,0.0,0.0,0.0,0.0
S55,0.0,2018-01-08 12:35:00,Buangkok ,1.3837,103.886,0.2,2.8,4.8,0.8,2.4,1.4,0.0,0.0,0.0,0.0,0.0
S55,0.0,2018-01-08 13:05:00,Buangkok ,1.3837,103.886,2.8,4.8,0.8,2.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0
S55,0.0,2018-01-08 13:35:00,Buangkok ,1.3837,103.886,4.8,0.8,2.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S55,0.0,2018-01-08 14:05:00,Buangkok ,1.3837,103.886,0.8,2.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S55,0.0,2018-01-08 14:35:00,Buangkok ,1.3837,103.886,2.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S55,0.0,2018-01-08 15:05:00,Buangkok ,1.3837,103.886,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S55,0.0,2018-01-08 15:35:00,Buangkok ,1.3837,103.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
