station_id,rainfall,date,name,latitude,longitude
S115,0.0,2018-01-10,Tuas South ,1.2938,103.6184
S116,0.3666666666666667,2018-01-02,Pasir Panjang ,1.281,103.75399999999999
S116,0.6,2018-01-01,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-02,Pasir Panjang ,1.281,103.75399999999999
S116,0.6,2018-01-01,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-02,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-03,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-04,Pasir Panjang ,1.281,103.75399999999999
S116,0.16666666666666666,2018-01-05,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-06,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-07,Pasir Panjang ,1.281,103.75399999999999
S116,0.3666666666666667,2018-01-08,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-09,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-10,Pasir Panjang ,1.281,103.75399999999999
S117,0.10000000000000002,2018-01-02,Jurong Island ,1.2542,103.6741
S117,0.03333333333333333,2018-01-01,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-02,Jurong Island ,1.2542,103.6741
S117,0.03333333333333333,2018-01-01,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-02,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-03,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-04,Jurong Island ,1.2542,103.6741
S117,0.3,2018-01-05,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-06,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-07,Jurong Island ,1.2542,103.6741
S117,0.10000000000000002,2018-01-08,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-09,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-10,Jurong Island ,1.2542,103.6741
S118,1.5,2018-01-02,Dhoby Ghaut ,1.2994,103.8461
S118,0.06666666666666667,2018-01-01,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-02,Dhoby Ghaut ,1.2994,103.8461
S118,0.06666666666666667,2018-01-01,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-02,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-03,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-05,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-06,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-07,Dhoby Ghaut ,1.2994,103.8461
S118,1.5,2018-01-08,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-09,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-10,Dhoby Ghaut ,1.2994,103.8461
S119,1.2333333333333332,2018-01-02,Nicoll Highway ,1.3011,103.8666
S119,0.03333333333333333,2018-01-01,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-02,Nicoll Highway ,1.3011,103.8666
S119,0.03333333333333333,2018-01-01,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-02,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-03,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-04,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-05,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-06,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-07,Nicoll Highway ,1.3011,103.8666
S119,1.2333333333333332,2018-01-08,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-09,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-10,Nicoll Highway ,1.3011,103.8666
S120,0.5666666666666667,2018-01-02,Botanic Garden ,1.3087,103.818
S120,0.10000000000000002,2018-01-01,Botanic Garden ,1.3087,103.818
S120,0.0,2018-01-02,Botanic Garden ,1.3087,103.818
S120,0.10000000000000002,2018-01-01,Botanic Garden ,1.3087,103.818
S120,0.0,2018-01-02,Botanic Garden ,1.3087,103.818
S120,0.0,2018-01-03,Botanic Garden ,1.3087,103.818
S120,0.0,2018-01-04,Botanic Garden ,1.3087,103.818
S120,0.0,2018-01-05,Botanic Garden ,1.3087,103.818
S120,0.0,2018-01-06,Botanic Garden ,1.3087,103.818
S120,0.0,2018-01-07,Botanic Garden ,1.3087,103.818
S120,0.5666666666666667,2018-01-08,Botanic Garden ,1.3087,103.818
S120,0.0,2018-01-09,Botanic Garden ,1.3087,103.818
S120,0.0,2018-01-10,Botanic Garden ,1.3087,103.818
S122,1.3999999999999997,2018-01-02,Khatib ,1.4173,103.8249
S122,0.19999999999999998,2018-01-01,Khatib ,1.4173,103.8249
S122,0.0,2018-01-02,Khatib ,1.4173,103.8249
S122,0.19999999999999998,2018-01-01,Khatib ,1.4173,103.8249
S122,0.0,2018-01-02,Khatib ,1.4173,103.8249
S122,0.0,2018-01-03,Khatib ,1.4173,103.8249
S122,0.0,2018-01-04,Khatib ,1.4173,103.8249
