timestamp (SGT),station_id,name,longitude,latitude,wind-speed,rainfall,air-temperature,relative-humidity
2017-05-24 00:00:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.3,,29.3,78.0
2017-05-24 00:05:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.1,,29.3,78.2
2017-05-24 00:10:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.7,,29.3,77.7
2017-05-24 00:15:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,6.0,,29.3,78.1
2017-05-24 00:15:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.3,78.1
2017-05-24 00:20:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,9.3,,29.3,78.2
2017-05-24 00:20:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.3,78.2
2017-05-24 00:25:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,6.4,,29.3,78.3
2017-05-24 00:25:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.3,78.3
2017-05-24 00:30:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,2.9,,29.3,78.3
2017-05-24 00:30:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.3,78.3
2017-05-24 00:35:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.7,,29.3,78.4
2017-05-24 00:35:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.3,78.4
2017-05-24 00:40:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,3.1,,29.3,78.7
2017-05-24 00:40:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.3,78.7
2017-05-24 00:45:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,7.2,,29.3,78.7
2017-05-24 00:45:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.3,78.7
2017-05-24 00:50:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,10.7,,29.3,78.9
2017-05-24 00:50:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.3,78.9
2017-05-24 00:55:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.8,,29.3,79.2
2017-05-24 01:00:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.5,,29.2,79.4
2017-05-24 01:05:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,7.2,,29.3,79.5
2017-05-24 01:10:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,7.4,,29.2,79.6
2017-05-24 01:15:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.5,,29.2,80.0
2017-05-24 01:15:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.2,80.0
2017-05-24 01:20:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,2.1,,29.2,79.9
2017-05-24 01:20:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.2,79.9
2017-05-24 01:25:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.7,,29.2,80.0
2017-05-24 01:25:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.2,80.0
2017-05-24 01:30:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,3.9,,29.2,79.9
2017-05-24 01:30:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.2,79.9
2017-05-24 01:35:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.3,,29.2,80.1
2017-05-24 01:35:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.2,80.1
2017-05-24 01:40:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.5,,29.1,80.7
2017-05-24 01:45:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.7,,29.1,81.4
2017-05-24 01:45:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.1,81.4
2017-05-24 01:50:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.7,,29.1,81.3
2017-05-24 01:50:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.1,81.3
2017-05-24 01:55:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.6,,29.0,81.6
2017-05-24 01:55:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.0,81.6
2017-05-24 02:00:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.6,,29.0,81.8
2017-05-24 02:00:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.0,81.8
2017-05-24 02:05:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.3,,29.0,81.6
2017-05-24 02:05:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.0,81.6
2017-05-24 02:10:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,2.7,,29.0,81.7
2017-05-24 02:10:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.0,81.7
2017-05-24 02:15:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,2.5,,29.1,81.8
2017-05-24 02:15:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.1,81.8
2017-05-24 02:20:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,3.5,,29.1,81.6
2017-05-24 02:20:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.1,81.6
2017-05-24 02:25:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.1,,29.0,81.5
2017-05-24 02:25:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.0,81.5
2017-05-24 02:30:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.3,,29.0,81.5
2017-05-24 02:30:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.0,81.5
2017-05-24 02:35:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.3,,29.0,80.9
2017-05-24 02:40:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.1,,29.0,80.8
2017-05-24 02:45:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,7.2,,29.0,80.6
2017-05-24 02:45:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.0,80.6
2017-05-24 02:50:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.3,,29.0,80.8
2017-05-24 02:50:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.0,80.8
2017-05-24 02:55:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.8,,29.0,81.2
2017-05-24 02:55:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.0,81.2
2017-05-24 03:00:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.1,,29.0,81.4
2017-05-24 03:00:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.0,81.4
2017-05-24 03:05:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.3,,29.0,81.7
2017-05-24 03:05:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.0,81.7
2017-05-24 03:10:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.6,,28.9,81.9
2017-05-24 03:10:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.9,81.9
2017-05-24 03:15:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.3,,28.9,82.2
2017-05-24 03:15:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.9,82.2
2017-05-24 03:20:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.6,,28.9,82.2
2017-05-24 03:20:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.9,82.2
2017-05-24 03:25:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,3.5,,28.9,82.2
2017-05-24 03:30:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.8,,28.9,82.2
2017-05-24 03:30:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.9,82.2
2017-05-24 03:35:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,3.5,,28.9,82.3
2017-05-24 03:35:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.9,82.3
2017-05-24 03:40:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,6.4,,28.9,82.6
2017-05-24 03:40:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.9,82.6
2017-05-24 03:45:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,7.6,,28.9,82.0
2017-05-24 03:45:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.9,82.0
2017-05-24 03:50:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.4,,28.9,81.6
2017-05-24 03:50:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.9,81.6
2017-05-24 03:55:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,6.2,,28.9,81.7
2017-05-24 03:55:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.9,81.7
2017-05-24 04:00:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,6.4,,28.9,81.3
2017-05-24 04:00:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.9,81.3
2017-05-24 04:05:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,6.4,,28.9,81.0
2017-05-24 04:10:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.7,,28.9,81.6
2017-05-24 04:15:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,2.5,,28.9,81.9
2017-05-24 04:15:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.9,81.9
2017-05-24 04:20:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,7.0,,28.8,81.8
2017-05-24 04:20:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.8,81.8
2017-05-24 04:25:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.9,,28.8,82.1
2017-05-24 04:25:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.8,82.1
2017-05-24 04:30:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.1,,28.8,82.3
2017-05-24 04:35:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.4,,28.8,82.7
2017-05-24 04:35:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.8,82.7
2017-05-24 04:40:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,6.8,,28.8,82.5
2017-05-24 04:40:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.8,82.5
2017-05-24 04:45:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,2.9,,28.8,82.6
2017-05-24 04:45:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.8,82.6
2017-05-24 04:50:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.3,,28.8,83.0
2017-05-24 04:50:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.8,83.0
2017-05-24 04:55:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,9.3,,28.8,83.1
2017-05-24 04:55:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.8,83.1
2017-05-24 05:00:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,6.0,,28.7,84.4
2017-05-24 05:00:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.7,84.4
2017-05-24 05:05:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.8,,28.4,86.5
2017-05-24 05:05:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.2,28.4,86.5
2017-05-24 05:10:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.3,,28.1,88.9
2017-05-24 05:10:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.4,28.1,88.9
2017-05-24 05:15:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,6.8,,28.0,90.6
2017-05-24 05:15:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.4,28.0,90.6
2017-05-24 05:20:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,7.0,,27.7,92.3
2017-05-24 05:20:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.2,27.7,92.3
2017-05-24 05:25:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.8,,27.7,92.1
2017-05-24 05:25:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.2,27.7,92.1
2017-05-24 05:30:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,8.39999,,27.2,84.0
2017-05-24 05:35:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,3.3,,27.3,83.5
2017-05-24 05:40:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,6.0,,27.1,84.8
2017-05-24 05:45:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,7.0,,26.6,88.4
2017-05-24 05:50:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,6.0,,26.8,90.4
2017-05-24 05:55:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,7.2,,27.2,88.6
2017-05-24 06:00:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,6.2,,27.2,90.9
2017-05-24 06:00:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,27.2,90.9
2017-05-24 06:05:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.7,,27.3,92.7
2017-05-24 06:05:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,27.3,92.7
2017-05-24 06:10:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.6,,27.4,93.0
2017-05-24 06:10:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,27.4,93.0
2017-05-24 06:15:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.3,,27.6,93.3
2017-05-24 06:15:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,27.6,93.3
2017-05-24 06:20:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,7.8,,27.7,93.0
2017-05-24 06:25:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,6.8,,27.9,91.9
2017-05-24 06:30:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.3,,27.9,92.0
2017-05-24 06:30:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,27.9,92.0
2017-05-24 06:35:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,3.5,,27.9,92.2
2017-05-24 06:35:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,27.9,92.2
2017-05-24 06:40:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.1,,27.9,92.3
2017-05-24 06:40:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,27.9,92.3
2017-05-24 06:45:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.7,,28.0,91.8
2017-05-24 06:50:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,3.5,,28.1,91.7
2017-05-24 06:55:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.1,,28.0,92.0
2017-05-24 07:00:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.4,,28.0,91.6
2017-05-24 07:00:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.0,91.6
2017-05-24 07:05:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.7,,28.1,91.3
2017-05-24 07:05:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.1,91.3
2017-05-24 07:10:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,6.0,,28.1,91.0
2017-05-24 07:10:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.1,91.0
2017-05-24 07:15:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.4,,28.1,91.1
2017-05-24 07:15:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.1,91.1
2017-05-24 07:20:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.6,,28.1,90.7
2017-05-24 07:25:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,7.0,,28.1,89.6
2017-05-24 07:30:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,7.6,,28.1,87.4
2017-05-24 07:35:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,3.7,,28.2,86.0
2017-05-24 07:40:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,6.2,,28.4,84.2
2017-05-24 07:45:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.9,,28.4,84.1
2017-05-24 07:50:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.5,,28.4,84.5
2017-05-24 07:50:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.4,84.5
2017-05-24 07:55:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,9.7,,28.4,84.0
2017-05-24 07:55:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.4,84.0
2017-05-24 08:00:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,3.9,,28.5,83.9
2017-05-24 08:00:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.5,83.9
2017-05-24 08:05:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,3.1,,28.5,82.7
2017-05-24 08:05:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.5,82.7
2017-05-24 08:10:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.7,,28.7,81.3
2017-05-24 08:10:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,28.7,81.3
2017-05-24 08:15:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.6,,28.8,81.1
2017-05-24 08:20:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,3.9,,28.8,81.0
2017-05-24 08:25:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.3,,28.9,81.2
2017-05-24 08:30:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.5,,29.3,79.8
2017-05-24 08:35:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,3.5,,29.5,79.0
2017-05-24 08:35:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.5,79.0
2017-05-24 08:40:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,2.5,,29.3,78.9
2017-05-24 08:40:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.3,78.9
2017-05-24 08:45:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,1.9,,29.3,80.0
2017-05-24 08:45:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.3,80.0
2017-05-24 08:50:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,7.2,,29.2,79.4
2017-05-24 08:50:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.2,79.4
2017-05-24 08:55:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.3,,29.2,79.7
2017-05-24 08:55:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,29.2,79.7
2017-05-24 09:00:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,10.9,,27.5,81.1
2017-05-24 09:00:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,27.5,81.1
2017-05-24 09:05:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,14.0,,26.3,87.0
2017-05-24 09:05:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,26.3,87.0
2017-05-24 09:10:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,9.10001,,25.6,86.6
2017-05-24 09:10:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,25.6,86.6
2017-05-24 09:15:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,15.7,,25.3,87.5
2017-05-24 09:15:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,25.3,87.5
2017-05-24 09:20:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,13.8,,25.1,90.4
2017-05-24 09:20:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,25.1,90.4
2017-05-24 09:25:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,12.1,,24.7,93.3
2017-05-24 09:25:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.2,24.7,93.3
2017-05-24 09:30:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,15.2,,24.5,94.5
2017-05-24 09:30:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,24.5,94.5
2017-05-24 09:35:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,13.8,,24.2,96.2
2017-05-24 09:35:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,1.0,24.2,96.2
2017-05-24 09:40:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,10.5,,24.1,97.1
2017-05-24 09:40:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.2,24.1,97.1
2017-05-24 09:45:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,9.10001,,24.0,97.3
2017-05-24 09:45:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.6,24.0,97.3
2017-05-24 09:50:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,13.0,,23.6,98.3
2017-05-24 09:50:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,3.2,23.6,98.3
2017-05-24 09:55:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,13.2,,23.5,100.8
2017-05-24 10:00:00,S109,,,,11.7,,23.5,
2017-05-24 10:05:00,S109,,,,7.4,,23.4,
2017-05-24 10:05:00,S109,,,,,2.4,23.4,
2017-05-24 10:10:00,S109,,,,8.0,,23.5,
2017-05-24 10:10:00,S109,,,,,3.8,23.5,
2017-05-24 10:15:00,S109,,,,7.6,,23.5,
2017-05-24 10:15:00,S109,,,,,2.6,23.5,
2017-05-24 10:20:00,S109,,,,5.1,,23.5,
2017-05-24 10:20:00,S109,,,,,1.0,23.5,
2017-05-24 10:25:00,S109,,,,2.1,,23.6,
2017-05-24 10:25:00,S109,,,,,1.2,23.6,
2017-05-24 10:30:00,S109,,,,1.9,,23.6,
2017-05-24 10:30:00,S109,,,,,0.6,23.6,
2017-05-24 10:35:00,S109,,,,3.5,,23.5,
2017-05-24 10:35:00,S109,,,,,0.2,23.5,
2017-05-24 10:40:00,S109,,,,4.7,,23.6,
2017-05-24 10:40:00,S109,,,,,0.2,23.6,
2017-05-24 10:45:00,S109,,,,4.5,,23.6,
2017-05-24 10:45:00,S109,,,,,0.4,23.6,
2017-05-24 10:50:00,S109,,,,1.5,,23.8,
2017-05-24 10:50:00,S109,,,,,0.4,23.8,
2017-05-24 10:55:00,S109,,,,3.1,,23.8,
2017-05-24 10:55:00,S109,,,,,0.2,23.8,
2017-05-24 11:00:00,S109,,,,3.5,,23.9,
2017-05-24 11:00:00,S109,,,,,0.0,23.9,
2017-05-24 11:05:00,S109,,,,4.1,,23.9,
2017-05-24 11:05:00,S109,,,,,0.0,23.9,
2017-05-24 11:10:00,S109,,,,4.3,,23.8,
2017-05-24 11:15:00,S109,,,,3.3,,23.9,
2017-05-24 11:15:00,S109,,,,,0.0,23.9,
2017-05-24 11:20:00,S109,,,,2.9,,24.2,
2017-05-24 11:20:00,S109,,,,,0.0,24.2,
2017-05-24 11:25:00,S109,,,,2.5,,24.2,
2017-05-24 11:25:00,S109,,,,,0.0,24.2,
2017-05-24 11:30:00,S109,,,,2.7,,24.3,
2017-05-24 11:35:00,S109,,,,3.3,,24.3,
2017-05-24 11:35:00,S109,,,,,0.0,24.3,
2017-05-24 11:40:00,S109,,,,2.7,,24.3,
2017-05-24 11:40:00,S109,,,,,0.0,24.3,
2017-05-24 11:45:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,3.9,,24.5,100.5
2017-05-24 11:45:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,24.5,100.5
2017-05-24 11:50:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.6,,24.5,99.7
2017-05-24 11:50:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,24.5,99.7
2017-05-24 11:55:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,4.9,,24.4,99.7
2017-05-24 11:55:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,24.4,99.7
2017-05-24 12:00:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.4,,24.2,98.1
2017-05-24 12:00:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.2,24.2,98.1
2017-05-24 12:05:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,2.9,,24.2,94.7
2017-05-24 12:05:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,24.2,94.7
2017-05-24 12:10:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,3.9,,24.4,94.1
2017-05-24 12:15:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,2.9,,24.5,94.6
2017-05-24 12:15:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,24.5,94.6
2017-05-24 12:20:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,2.9,,24.5,94.4
2017-05-24 12:20:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,24.5,94.4
2017-05-24 12:25:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,3.7,,24.5,94.5
2017-05-24 12:25:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.0,24.5,94.5
2017-05-24 12:30:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,2.5,,24.5,95.3
2017-05-24 12:35:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,1.9,,24.5,95.9
2017-05-24 12:40:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,1.7,,24.6,96.3
2017-05-24 12:45:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,3.7,,24.6,96.7
2017-05-24 12:50:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,5.4,,24.6,97.0
2017-05-24 12:55:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,6.2,,24.6,97.2
2017-05-24 13:00:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,6.8,,24.6,97.6
2017-05-24 13:05:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,8.89999,,24.6,97.8
2017-05-24 13:10:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,6.4,,24.6,98.1
2017-05-24 13:10:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.2,24.6,98.1
2017-05-24 13:15:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,3.9,,24.6,98.5
2017-05-24 13:15:00,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,,0.2,24.6,98.5
