station_id,rainfall,date,name,latitude,longitude
S107,0.0,2018-01-20,East Coast Parkway ,1.3134,103.9619
S107,0.0,2018-01-21,East Coast Parkway ,1.3134,103.9619
S107,0.0,2018-01-22,East Coast Parkway ,1.3134,103.9619
S107,0.0,2018-01-23,East Coast Parkway ,1.3134,103.9619
S107,0.0,2018-01-24,East Coast Parkway ,1.3134,103.9619
S107,0.0,2018-01-25,East Coast Parkway ,1.3134,103.9619
S107,0.0,2018-01-26,East Coast Parkway ,1.3134,103.9619
S107,0.0,2018-01-27,East Coast Parkway ,1.3134,103.9619
S107,0.0,2018-01-28,East Coast Parkway ,1.3134,103.9619
S107,0.0,2018-01-29,East Coast Parkway ,1.3134,103.9619
S107,0.0,2018-01-30,East Coast Parkway ,1.3134,103.9619
S107,0.0,2018-01-31,East Coast Parkway ,1.3134,103.9619
S109,0.26666666666666666,2018-01-01,Ang Mo Kio ,1.3764,103.8492
S109,0.0,2018-01-02,Ang Mo Kio ,1.3764,103.8492
S109,0.0,2018-01-03,Ang Mo Kio ,1.3764,103.8492
S109,0.0,2018-01-04,Ang Mo Kio ,1.3764,103.8492
S109,0.0,2018-01-05,Ang Mo Kio ,1.3764,103.8492
S109,0.0,2018-01-06,Ang Mo Kio ,1.3764,103.8492
S109,0.0,2018-01-07,Ang Mo Kio ,1.3764,103.8492
S109,1.3666666666666665,2018-01-08,Ang Mo Kio ,1.3764,103.8492
S109,0.0,2018-01-09,Ang Mo Kio ,1.3764,103.8492
S109,0.0,2018-01-10,Ang Mo Kio ,1.3764,103.8492
S109,0.0,2018-01-11,Ang Mo Kio ,1.3764,103.8492
S109,0.03333333333333333,2018-01-12,Ang Mo Kio ,1.3764,103.8492
S109,0.03333333333333333,2018-01-13,Ang Mo Kio ,1.3764,103.8492
S109,0.06666666666666667,2018-01-14,Ang Mo Kio ,1.3764,103.8492
S109,0.0,2018-01-15,Ang Mo Kio ,1.3764,103.8492
S109,0.0,2018-01-16,Ang Mo Kio ,1.3764,103.8492
S109,0.0,2018-01-17,Ang Mo Kio ,1.3764,103.8492
S109,0.0,2018-01-18,Ang Mo Kio ,1.3764,103.8492
S109,0.0,2018-01-19,Ang Mo Kio ,1.3764,103.8492
S109,0.0,2018-01-20,Ang Mo Kio ,1.3764,103.8492
S109,0.0,2018-01-21,Ang Mo Kio ,1.3764,103.8492
S109,0.0,2018-01-22,Ang Mo Kio ,1.3764,103.8492
S109,0.0,2018-01-23,Ang Mo Kio ,1.3764,103.8492
S109,0.0,2018-01-24,Ang Mo Kio ,1.3764,103.8492
S109,0.0,2018-01-25,Ang Mo Kio ,1.3764,103.8492
S109,0.0,2018-01-26,Ang Mo Kio ,1.3764,103.8492
S109,0.0,2018-01-27,Ang Mo Kio ,1.3764,103.8492
S109,0.0,2018-01-28,Ang Mo Kio ,1.3764,103.8492
S109,0.0,2018-01-29,Ang Mo Kio ,1.3764,103.8492
S109,0.0,2018-01-30,Ang Mo Kio ,1.3764,103.8492
S109,0.0,2018-01-31,Ang Mo Kio ,1.3764,103.8492
S11,0.9333333333333335,2018-01-01,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.0,2018-01-02,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.03333333333333333,2018-01-03,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.0,2018-01-04,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.0,2018-01-05,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.0,2018-01-06,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.0,2018-01-07,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.10000000000000002,2018-01-08,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.0,2018-01-09,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.0,2018-01-10,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.03333333333333333,2018-01-11,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.03333333333333333,2018-01-12,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.0,2018-01-13,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.0,2018-01-14,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.03333333333333333,2018-01-15,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.0,2018-01-16,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.0,2018-01-17,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.0,2018-01-18,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.0,2018-01-19,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.0,2018-01-20,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.03333333333333333,2018-01-21,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.0,2018-01-22,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.0,2018-01-23,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.0,2018-01-24,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.0,2018-01-25,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.03333333333333333,2018-01-26,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.0,2018-01-27,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.0,2018-01-28,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.0,2018-01-29,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.0,2018-01-30,Choa Chu Kang (West) ,1.3746,103.6938
S11,0.0,2018-01-31,Choa Chu Kang (West) ,1.3746,103.6938
S111,0.06666666666666667,2018-01-01,Newton ,1.3106,103.8365
S111,0.0,2018-01-02,Newton ,1.3106,103.8365
S111,0.0,2018-01-04,Newton ,1.3106,103.8365
S111,0.0,2018-01-07,Newton ,1.3106,103.8365
S111,1.2333333333333334,2018-01-08,Newton ,1.3106,103.8365
S111,0.0,2018-01-09,Newton ,1.3106,103.8365
S111,0.0,2018-01-10,Newton ,1.3106,103.8365
S111,0.03333333333333333,2018-01-13,Newton ,1.3106,103.8365
S111,0.0,2018-01-15,Newton ,1.3106,103.8365
S111,0.0,2018-01-16,Newton ,1.3106,103.8365
S111,0.0,2018-01-17,Newton ,1.3106,103.8365
S111,0.0,2018-01-18,Newton ,1.3106,103.8365
S111,0.0,2018-01-19,Newton ,1.3106,103.8365
S111,0.0,2018-01-20,Newton ,1.3106,103.8365
S111,0.0,2018-01-21,Newton ,1.3106,103.8365
S111,0.0,2018-01-22,Newton ,1.3106,103.8365
S111,0.0,2018-01-23,Newton ,1.3106,103.8365
S111,0.0,2018-01-24,Newton ,1.3106,103.8365
S111,0.0,2018-01-25,Newton ,1.3106,103.8365
S111,0.0,2018-01-26,Newton ,1.3106,103.8365
S111,0.0,2018-01-27,Newton ,1.3106,103.8365
S111,0.0,2018-01-28,Newton ,1.3106,103.8365
S111,0.0,2018-01-29,Newton ,1.3106,103.8365
S111,0.0,2018-01-30,Newton ,1.3106,103.8365
S111,0.0,2018-01-31,Newton ,1.3106,103.8365
S112,0.3,2018-01-01,Lim Chu Kang ,1.4385,103.7013
S112,0.0,2018-01-02,Lim Chu Kang ,1.4385,103.7013
S112,0.0,2018-01-03,Lim Chu Kang ,1.4385,103.7013
S112,0.0,2018-01-04,Lim Chu Kang ,1.4385,103.7013
S112,0.0,2018-01-05,Lim Chu Kang ,1.4385,103.7013
S112,0.0,2018-01-06,Lim Chu Kang ,1.4385,103.7013
S112,0.0,2018-01-07,Lim Chu Kang ,1.4385,103.7013
S112,1.8999999999999997,2018-01-08,Lim Chu Kang ,1.4385,103.7013
S112,0.0,2018-01-09,Lim Chu Kang ,1.4385,103.7013
S112,0.0,2018-01-10,Lim Chu Kang ,1.4385,103.7013
S112,0.03333333333333333,2018-01-11,Lim Chu Kang ,1.4385,103.7013
S112,0.12000000000000002,2018-01-12,Lim Chu Kang ,1.4385,103.7013
S112,0.0,2018-01-16,Lim Chu Kang ,1.4385,103.7013
S112,0.0,2018-01-17,Lim Chu Kang ,1.4385,103.7013
S112,0.0,2018-01-18,Lim Chu Kang ,1.4385,103.7013
S112,0.0,2018-01-19,Lim Chu Kang ,1.4385,103.7013
S112,0.0,2018-01-20,Lim Chu Kang ,1.4385,103.7013
S112,0.03333333333333333,2018-01-21,Lim Chu Kang ,1.4385,103.7013
S112,0.0,2018-01-22,Lim Chu Kang ,1.4385,103.7013
S112,0.0,2018-01-23,Lim Chu Kang ,1.4385,103.7013
S112,0.0,2018-01-24,Lim Chu Kang ,1.4385,103.7013
S112,0.0,2018-01-25,Lim Chu Kang ,1.4385,103.7013
S112,0.0,2018-01-26,Lim Chu Kang ,1.4385,103.7013
S112,0.0,2018-01-27,Lim Chu Kang ,1.4385,103.7013
S112,0.0,2018-01-28,Lim Chu Kang ,1.4385,103.7013
S112,0.0,2018-01-29,Lim Chu Kang ,1.4385,103.7013
S112,0.0,2018-01-30,Lim Chu Kang ,1.4385,103.7013
S112,0.0,2018-01-31,Lim Chu Kang ,1.4385,103.7013
S113,0.03333333333333333,2018-01-01,Marine Parade ,1.3065,103.9107
S113,0.0,2018-01-02,Marine Parade ,1.3065,103.9107
S113,0.0,2018-01-03,Marine Parade ,1.3065,103.9107
S113,0.03333333333333333,2018-01-04,Marine Parade ,1.3065,103.9107
S113,0.0,2018-01-05,Marine Parade ,1.3065,103.9107
S113,0.0,2018-01-06,Marine Parade ,1.3065,103.9107
S113,0.0,2018-01-07,Marine Parade ,1.3065,103.9107
S113,2.1666666666666665,2018-01-08,Marine Parade ,1.3065,103.9107
S113,0.0,2018-01-09,Marine Parade ,1.3065,103.9107
S113,0.0,2018-01-10,Marine Parade ,1.3065,103.9107
S113,0.0,2018-01-11,Marine Parade ,1.3065,103.9107
S113,0.08,2018-01-12,Marine Parade ,1.3065,103.9107
S113,0.03333333333333333,2018-01-13,Marine Parade ,1.3065,103.9107
S113,0.0,2018-01-14,Marine Parade ,1.3065,103.9107
S113,0.0,2018-01-15,Marine Parade ,1.3065,103.9107
S113,0.0,2018-01-16,Marine Parade ,1.3065,103.9107
S113,0.0,2018-01-17,Marine Parade ,1.3065,103.9107
S113,0.0,2018-01-18,Marine Parade ,1.3065,103.9107
S113,0.0,2018-01-19,Marine Parade ,1.3065,103.9107
S113,0.0,2018-01-20,Marine Parade ,1.3065,103.9107
S113,0.0,2018-01-21,Marine Parade ,1.3065,103.9107
S113,0.0,2018-01-22,Marine Parade ,1.3065,103.9107
S113,0.0,2018-01-23,Marine Parade ,1.3065,103.9107
S113,0.0,2018-01-24,Marine Parade ,1.3065,103.9107
S113,0.0,2018-01-25,Marine Parade ,1.3065,103.9107
S113,0.0,2018-01-26,Marine Parade ,1.3065,103.9107
S113,0.0,2018-01-27,Marine Parade ,1.3065,103.9107
S113,0.0,2018-01-28,Marine Parade ,1.3065,103.9107
S113,0.0,2018-01-29,Marine Parade ,1.3065,103.9107
S113,0.0,2018-01-30,Marine Parade ,1.3065,103.9107
S113,0.0,2018-01-31,Marine Parade ,1.3065,103.9107
S114,0.6333333333333334,2018-01-01,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-02,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-03,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-04,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-05,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-06,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-07,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.6,2018-01-08,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-09,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-10,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-11,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-12,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-13,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-14,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-17,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-18,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-19,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-20,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-21,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-22,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-23,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-24,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-25,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-26,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-27,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-28,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-29,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-30,Choa Chu Kang (Central) ,1.3819,103.7386
S114,0.0,2018-01-31,Choa Chu Kang (Central) ,1.3819,103.7386
S115,0.0,2018-01-01,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-02,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-03,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-04,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-05,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-06,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-07,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-08,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-09,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-10,Tuas South ,1.2938,103.6184
S115,0.04,2018-01-11,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-12,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-13,Tuas South ,1.2938,103.6184
S115,0.03333333333333333,2018-01-14,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-15,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-16,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-17,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-18,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-19,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-20,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-21,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-22,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-23,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-24,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-25,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-26,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-27,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-28,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-29,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-30,Tuas South ,1.2938,103.6184
S115,0.0,2018-01-31,Tuas South ,1.2938,103.6184
S116,0.6,2018-01-01,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-02,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-03,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-04,Pasir Panjang ,1.281,103.75399999999999
S116,0.16666666666666666,2018-01-05,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-06,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-07,Pasir Panjang ,1.281,103.75399999999999
S116,0.3666666666666667,2018-01-08,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-09,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-10,Pasir Panjang ,1.281,103.75399999999999
S116,0.13333333333333333,2018-01-11,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-12,Pasir Panjang ,1.281,103.75399999999999
S116,0.03333333333333333,2018-01-13,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-14,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-15,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-16,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-17,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-18,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-19,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-20,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-21,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-22,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-23,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-24,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-25,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-26,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-27,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-28,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-29,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-30,Pasir Panjang ,1.281,103.75399999999999
S116,0.0,2018-01-31,Pasir Panjang ,1.281,103.75399999999999
S117,0.03333333333333333,2018-01-01,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-02,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-03,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-04,Jurong Island ,1.2542,103.6741
S117,0.3,2018-01-05,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-06,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-07,Jurong Island ,1.2542,103.6741
S117,0.10000000000000002,2018-01-08,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-09,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-10,Jurong Island ,1.2542,103.6741
S117,0.03333333333333333,2018-01-11,Jurong Island ,1.2542,103.6741
S117,0.10000000000000002,2018-01-12,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-13,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-14,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-15,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-16,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-17,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-18,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-19,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-20,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-21,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-22,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-23,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-24,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-25,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-26,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-27,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-28,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-29,Jurong Island ,1.2542,103.6741
S117,0.0,2018-01-30,Jurong Island ,1.2542,103.6741
S118,0.06666666666666667,2018-01-01,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-02,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-03,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-05,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-06,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-07,Dhoby Ghaut ,1.2994,103.8461
S118,1.5,2018-01-08,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-09,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-10,Dhoby Ghaut ,1.2994,103.8461
S118,0.03333333333333333,2018-01-11,Dhoby Ghaut ,1.2994,103.8461
S118,0.03333333333333333,2018-01-12,Dhoby Ghaut ,1.2994,103.8461
S118,0.06666666666666667,2018-01-13,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-16,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-17,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-18,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-19,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-20,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-21,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-22,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-23,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-24,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-25,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-26,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-27,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-28,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-29,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-30,Dhoby Ghaut ,1.2994,103.8461
S118,0.0,2018-01-31,Dhoby Ghaut ,1.2994,103.8461
S119,0.03333333333333333,2018-01-01,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-02,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-03,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-04,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-05,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-06,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-07,Nicoll Highway ,1.3011,103.8666
S119,1.2333333333333332,2018-01-08,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-09,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-10,Nicoll Highway ,1.3011,103.8666
S119,0.06666666666666667,2018-01-11,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-12,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-15,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-16,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-17,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-18,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-19,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-20,Nicoll Highway ,1.3011,103.8666
S119,0.06666666666666667,2018-01-21,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-22,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-23,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-24,Nicoll Highway ,1.3011,103.8666
S119,0.03333333333333333,2018-01-25,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-26,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-27,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-28,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-29,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-30,Nicoll Highway ,1.3011,103.8666
S119,0.0,2018-01-31,Nicoll Highway ,1.3011,103.8666
S120,0.10000000000000002,2018-01-01,Botanic Garden ,1.3087,103.818
S120,0.0,2018-01-02,Botanic Garden ,1.3087,103.818
S120,0.0,2018-01-03,Botanic Garden ,1.3087,103.818
S120,0.0,2018-01-04,Botanic Garden ,1.3087,103.818
S120,0.0,2018-01-05,Botanic Garden ,1.3087,103.818
S120,0.0,2018-01-06,Botanic Garden ,1.3087,103.818
S120,0.0,2018-01-07,Botanic Garden ,1.3087,103.818
S120,0.5666666666666667,2018-01-08,Botanic Garden ,1.3087,103.818
S120,0.0,2018-01-09,Botanic Garden ,1.3087,103.818
S120,0.0,2018-01-10,Botanic Garden ,1.3087,103.818
S120,0.0,2018-01-11,Botanic Garden ,1.3087,103.818
S120,0.06666666666666667,2018-01-12,Botanic Garden ,1.3087,103.818
S120,0.0,2018-01-13,Botanic Garden ,1.3087,103.818
S120,0.03333333333333333,2018-01-14,Botanic Garden ,1.3087,103.818
S120,0.0,2018-01-15,Botanic Garden ,1.3087,103.818
S120,0.0,2018-01-16,Botanic Garden ,1.3087,103.818
